name,id,source_folder,source_type,is_pure_music,avg_overall_score,avg_melody_perception,avg_melody_emotion,avg_arrangement_perception,avg_arrangement_emotion,avg_rhythm_perception,avg_structure_perception,avg_performance_and_singing_mood,avg_enunciation_and_singing_skill,avg_performance_skill,avg_sound_effect_perception,__row_id,mood
970577_src.mp3,3544,douyin26,muchin,FALSE,3.9166666666666665,3.8333333333333335,3.8333333333333335,3.875,3.875,3.875,3.8333333333333335,3.8333333333333335,3.9583333333333335,3.9166666666666665,2.9545454545454546,3541,passionable
971065_src.mp3,7343,douyin43,muchin,FALSE,3.3181818181818183,3.3636363636363638,3.590909090909091,3.272727272727273,3.3636363636363638,3.1363636363636362,3.3636363636363638,3.5,3.3181818181818183,3.1818181818181817,0,3542,sad
971627_src.mp3,3942,douyin28,muchin,FALSE,4.136363636363637,4.045454545454546,4,3.909090909090909,4.045454545454546,4,4.136363636363637,4.045454545454546,4,3.9545454545454546,3.95,3543,passionable | happy
972233_src.mp3,5544,douyin35,muchin,FALSE,3.4,3.45,3.7,3.4,3.6,3.3,3.35,3.7,3.55,3.3,0,3544,peaceful
972288_src.mp3,7742,douyin45,muchin,FALSE,3.590909090909091,3.6818181818181817,3.6818181818181817,3.5,3.590909090909091,3.6363636363636362,3.3636363636363638,3.8636363636363638,3.6818181818181817,3.6363636363636362,0,3545,peaceful | happy
972309_src.mp3,5747,douyin36,muchin,FALSE,3.65,3.75,3.6,3.65,3.6,3.8,3.4,3.75,3.8,3.8,0,3546,peaceful
972637_src.mp3,6340,douyin39,muchin,FALSE,3.909090909090909,3.8636363636363638,3.727272727272727,4,3.909090909090909,4.090909090909091,3.727272727272727,4.136363636363637,3.8636363636363638,3.909090909090909,0,3547,passionable | happy
972681_src.mp3,5545,douyin35,muchin,FALSE,3.7,3.65,3.85,3.55,3.6,3.4,3.5,3.9,4.05,3.75,0,3548,peaceful | happy
972937_src.mp3,5546,douyin35,muchin,FALSE,3.55,3.6,3.6,3.75,3.5,3.5,3.35,3.9,3.6,3.6,2.9285714285714284,3549,passionable
972973_src.mp3,7534,douyin44,muchin,FALSE,3.6454545454545455,3.5454545454545454,3.6363636363636362,3.8636363636363638,3.6818181818181817,3.909090909090909,3.6363636363636362,3.909090909090909,3.8181818181818183,3.772727272727273,2.5,3550,happy
973043_src.mp3,8144,douyin47,muchin,FALSE,3.227272727272727,3.227272727272727,3.5454545454545454,3.090909090909091,3.3181818181818183,3.090909090909091,3.272727272727273,3.590909090909091,3.8181818181818183,3.4545454545454546,0,3551,peaceful
973248_src.mp3,8145,douyin47,muchin,FALSE,3.0454545454545454,3,3.1818181818181817,2.909090909090909,3.272727272727273,3.0454545454545454,3.1363636363636362,3,3.0454545454545454,2.909090909090909,0,3552,sad
973624_src.mp3,5334,douyin34,muchin,FALSE,3.272727272727273,3.5454545454545454,3.5,3.1363636363636362,3.227272727272727,3.1818181818181817,3.3636363636363638,3.409090909090909,3.3636363636363638,3.090909090909091,0,3553,happy
973667_src.mp3,5137,douyin33,muchin,FALSE,3.4545454545454546,3.6818181818181817,3.6818181818181817,3.3636363636363638,3.409090909090909,3.5,3.409090909090909,3.727272727272727,3.272727272727273,3.409090909090909,0,3554,sad
974020_src.mp3,3545,douyin26,muchin,FALSE,3.7916666666666665,3.875,3.875,3.75,3.8333333333333335,3.9583333333333335,3.8333333333333335,3.7083333333333335,3.7916666666666665,3.8333333333333335,3.0833333333333335,3555,passionable
974421_src.mp3,5547,douyin35,muchin,FALSE,3.65,3.85,4,3.45,3.6,3.4,3.6,4.1,3.95,3.6,0,3556,sad
974663_src.mp3,3546,douyin26,muchin,FALSE,4.283333333333333,4.125,4.333333333333333,4.5,4.5,4.375,4.125,4.333333333333333,4.375,4.291666666666667,3.625,3557,happy | passionable
974898_src.mp3,7933,douyin46,muchin,FALSE,3.272727272727273,3.4545454545454546,3.3636363636363638,3.272727272727273,3.3181818181818183,3.409090909090909,3.3636363636363638,3.1363636363636362,3.227272727272727,3.3181818181818183,2.8,3558,happy
975040_src.mp3,7344,douyin43,muchin,FALSE,3.3636363636363638,3.3181818181818183,3.590909090909091,3.272727272727273,3.4545454545454546,3.409090909090909,3.1363636363636362,3.590909090909091,3.5454545454545454,3.272727272727273,0,3559,sad
975291_src.mp3,5548,douyin35,muchin,FALSE,3.15,3.6,3.6,3.05,3.25,3.2,3.45,3.6,3.2,3.1,0,3560,sad
975376_src.mp3,5748,douyin36,muchin,FALSE,3.4,3.5,3.45,3.5,3.4,3.55,3.35,3.5,3.35,3.65,0,3561,sad
975698_src.mp3,6935,douyin41,muchin,FALSE,3.5090909090909093,3.409090909090909,3.5454545454545454,3.3636363636363638,3.5,3.590909090909091,3.4545454545454546,3.6363636363636362,3.6363636363636362,3.590909090909091,0,3562,passionable | happy
A Bar Song (Tipsy)_Shaboozey.mp3,432,douyin12,internet,FALSE,3.65,3.5,3.6,3.6,3.75,3.8,3.5,3.65,3.6,3.5,2.857142857142857,3563,passionable | happy
A Different Way.mp3,1035,douyin15,internet,FALSE,3.8181818181818183,3.727272727272727,3.6363636363636362,3.772727272727273,3.727272727272727,3.590909090909091,3.6363636363636362,3.727272727272727,3.9545454545454546,3.6818181818181817,3.65,3564,passionable
A New Day Has Come_Céline Dion.mp3,236,douyin11,internet,FALSE,3.772727272727273,3.909090909090909,4.045454545454546,3.6363636363636362,3.772727272727273,3.4545454545454546,3.909090909090909,4.090909090909091,4.136363636363637,3.772727272727273,3.1,3565,passionable
A Sad Me In Your Eyes_昨夜派对（L.N Party）.mp3,1036,douyin15,internet,FALSE,3.272727272727273,3.3181818181818183,3.590909090909091,3.090909090909091,3.5,3.1818181818181817,3.409090909090909,3.5,3.3636363636363638,3.1818181818181817,0,3566,sad | peaceful
A Thousand Miles_Josh Vietti.mp3,2027,douyin2,internet,FALSE,3.590909090909091,3.6818181818181817,3.590909090909091,3.6363636363636362,3.6363636363636362,3.5454545454545454,3.6363636363636362,3.5454545454545454,3.7142857142857144,3.5,0,3567,sad
A Thousand Years_J.Fla.mp3,37,douyin10,internet,FALSE,3.7,3.85,4,3.55,3.75,3.6,3.65,3.8,3.75,3.65,0,3568,sad
ADAMAS_LiSA.mp3,237,douyin11,internet,FALSE,3.6818181818181817,3.590909090909091,3.772727272727273,3.590909090909091,3.772727272727273,3.727272727272727,3.727272727272727,3.909090909090909,3.6363636363636362,3.6818181818181817,2.875,3569,passionable
After Dark_Mr.Kitty.mp3,433,douyin12,internet,FALSE,3.5,3.25,3.5,3.65,3.6,3.45,3.55,3.3,3.25,3.55,3.4444444444444446,3570,sad
After Hours_Kehlani.mp3,2028,douyin2,internet,FALSE,3.590909090909091,3.590909090909091,3.5,3.5,3.6363636363636362,3.727272727272727,3.5454545454545454,3.6818181818181817,3.772727272727273,3.6363636363636362,3.227272727272727,3571,passionable
Afterthought_JojiBENEE.mp3,4234,douyin3,internet,FALSE,3.4,3.25,3.45,3.5,3.5,3.4,3.3,3.65,3.4444444444444446,3.25,3.3333333333333335,3572,peaceful | sad
Aka Feat Mister You Sofiane Seth Gueko Cifack And Aketo - Fais Bellek (Remix).mp3,9637,douyin8,internet,FALSE,3.6,3.1,3.7,3.55,3.7,3.9,3.45,4.05,3.9,3.65,3.3,3573,angry | passionable
Akalmy B.Real And Young De - American Dream.mp3,1037,douyin15,internet,FALSE,3.772727272727273,3.227272727272727,3.5454545454545454,3.6818181818181817,3.8181818181818183,4.090909090909091,3.727272727272727,3.8636363636363638,3.9545454545454546,3.727272727272727,3.75,3574,passionable
Alexander Borodin - Borodin - Polovtsian Dances.mp3,9231,douyin6,internet,TRUE,3.45,3.45,3.7,3.6,3.8,3.55,3.65,3.45,0,3.55,3,3575,passionable
Algeria United - Viva Algeria.mp3,2029,douyin2,internet,FALSE,3.272727272727273,3.1818181818181817,3.590909090909091,3.227272727272727,3.590909090909091,3.8636363636363638,3,3.772727272727273,3.3181818181818183,3.1363636363636362,3.5,3576,passionable
Alibi_Far Out.mp3,635,douyin13,internet,FALSE,3.75,3.65,3.85,3.85,3.85,3.8,3.6,3.85,4,3.95,3.5555555555555554,3577,passionable
Alino Alibi Montana And Alain De Lombre - Cellulaire.mp3,636,douyin13,internet,FALSE,3.5,3.1,3.55,3.2,3.6,3.8,3.4,4,3.8333333333333335,3.7,3.4375,3578,angry
All We Are_Richello.mp3,9429,douyin7,internet,FALSE,3.5700000000000003,3.45,3.65,3.65,3.8,3.55,3.7,3.65,3.85,3.7,3.75,3579,passionable | happy
Aloi & Liu Bolum Back.mp3,9232,douyin6,internet,FALSE,3.3636363636363638,2.727272727272727,3.0454545454545454,3.4545454545454546,3.5,3.772727272727273,3.3636363636363638,3,3.2777777777777777,3.590909090909091,3.6363636363636362,3580,passionable
Alok & Cat Dealers Sirene (Original Mix).mp3,241,douyin11,internet,FALSE,3.4909090909090907,3,3.090909090909091,3.590909090909091,3.6363636363636362,3.590909090909091,3.409090909090909,3.3181818181818183,3.5555555555555554,3.6818181818181817,3.55,3581,passionable
Alok & Dazzo (feat Barja) Do It.mp3,9233,douyin6,internet,FALSE,3.272727272727273,2.6818181818181817,2.8636363636363638,3.6363636363636362,3.590909090909091,3.772727272727273,3.5,3.090909090909091,3.1,3.409090909090909,3.6818181818181817,3582,nervous | passionable
Alok & Icy Sasaki (Ft Yves Paquet) Naughty People (Original Mix).mp3,842,douyin14,internet,FALSE,3.590909090909091,3.0454545454545454,3.1363636363636362,3.727272727272727,3.8636363636363638,4.090909090909091,3.727272727272727,3.227272727272727,3.3181818181818183,3.8636363636363638,3.909090909090909,3583,passionable
Alok & Icy Sasaki Puro Êxtase.mp3,9638,douyin8,internet,FALSE,3.4899999999999998,3.05,3.25,3.5555555555555554,3.5555555555555554,3.95,3.45,3.7,3.388888888888889,3.65,3.5,3584,passionable | happy
Alok & Liu (Feat STONEFOX) All I Want.mp3,843,douyin14,internet,FALSE,3.6363636363636362,3.5,3.5,3.6818181818181817,3.5454545454545454,3.727272727272727,3.6818181818181817,3.5,3.5454545454545454,3.5,3.4545454545454546,3585,passionable | sad
Alok & Mathieu Koss Big Jet Plane.mp3,8237,douyin5,internet,FALSE,3.45,3.5,3.35,3.5,3.4,3.75,3.4,3.25,3.611111111111111,3.55,3.375,3586,passionable
Alok & Nytron Addiction (Original Mix).mp3,9639,douyin8,internet,FALSE,3.5,2.9,3.05,3.8,3.6,3.8,3.45,3.15,3.2777777777777777,3.75,3.8,3587,passionable
Alok & Sevenn I Need the Bass.mp3,9234,douyin6,internet,TRUE,3.409090909090909,3,3.1818181818181817,3.409090909090909,3.6363636363636362,3.6818181818181817,3.3636363636363638,3.1363636363636362,0,3.6818181818181817,3.6818181818181817,3588,passionable
Alok & Shapeless Who Gives.mp3,1038,douyin15,internet,FALSE,3.5454545454545454,3,3.090909090909091,3.772727272727273,3.8181818181818183,3.9545454545454546,3.727272727272727,3.1818181818181817,3.388888888888889,3.727272727272727,4.05,3589,passionable
Alok & Vinne Free (Original Mix).mp3,6440,douyin4,internet,FALSE,3.5,3.3,3.4,3.55,3.55,3.8,3.55,3.15,3.35,3.6,3.55,3590,passionable
Alok (Feat Iro) Love Is A Temple.mp3,9640,douyin8,internet,FALSE,3.55,3.5,3.55,3.75,3.85,3.7,3.55,3.5,3.4,3.5,3.65,3591,passionable
Alok (Feat Iro) Me And You.mp3,9235,douyin6,internet,FALSE,3.590909090909091,3.3181818181818183,3.5454545454545454,3.590909090909091,3.590909090909091,3.409090909090909,3.590909090909091,3.590909090909091,3.727272727272727,3.590909090909091,3.409090909090909,3592,sad
Alok (Feat Matheus e Kauan) Suave.mp3,434,douyin12,internet,FALSE,3.8,3.65,3.85,3.8,3.85,3.85,3.6,3.85,4.05,3.65,2.888888888888889,3593,happy | passionable
"Alok , Bruno Martini & Zeeba Never Let Me Go.mp3",844,douyin14,internet,FALSE,3.4,3.3636363636363638,3.409090909090909,3.3636363636363638,3.5454545454545454,3.6363636363636362,3.5454545454545454,3.3636363636363638,3.5454545454545454,3.5,3.75,3594,passionable
Alok Arabe (Original Mix).mp3,238,douyin11,internet,FALSE,3.227272727272727,2.909090909090909,3.272727272727273,3.3,3.3,3.4545454545454546,3.090909090909091,3.5454545454545454,3.7777777777777777,3.4545454545454546,3.4,3595,passionable
Alok BYOB (Remix).mp3,239,douyin11,internet,FALSE,3.3636363636363638,3.227272727272727,3.3636363636363638,3.5,3.7,3.6363636363636362,3.3181818181818183,3.3636363636363638,3.5,3.5454545454545454,3.1818181818181817,3596,passionable | happy
Alok Back To The Old School (Original Mix).mp3,9430,douyin7,internet,FALSE,3.45,3.05,3.15,3.5,3.3,3.95,3.2,3.2,3.3,3.75,3.611111111111111,3597,passionable
Alok Higher (Original Mix).mp3,9831,douyin9,internet,FALSE,3.3909090909090907,3.1818181818181817,3.1818181818181817,3.6,3.55,3.6818181818181817,3.3636363636363638,3.0454545454545454,3.25,3.5454545454545454,3.7222222222222223,3598,passionable
Alok Mix Forever (Original Mix).mp3,240,douyin11,internet,FALSE,3.5,3.3636363636363638,3.6818181818181817,3.6363636363636362,3.727272727272727,3.772727272727273,3.409090909090909,3.590909090909091,3.6363636363636362,3.772727272727273,3.388888888888889,3599,passionable
Alok Superstition (Original Mix).mp3,9431,douyin7,internet,FALSE,3.5,3.45,3.25,3.65,3.5,3.95,3.35,3.6,3.55,3.65,3.55,3600,passionable
Alok Sweet Lullaby.mp3,435,douyin12,internet,FALSE,3.25,2.95,3.2,3.5555555555555554,3.5,3.45,3.1,3.15,3.4,3.55,3.375,3601,passionable
Alok The Future (Original Mix).mp3,6439,douyin4,internet,FALSE,3.3,2.85,2.85,3.55,3.35,3.55,3.15,2.95,3.125,3.45,3.611111111111111,3602,nervous | passionable
"Alok Truth, Peace, Love & Techno.mp3",8236,douyin5,internet,FALSE,3.4,3,2.95,3.5,3.4444444444444446,3.85,3.4,2.9,3.4285714285714284,3.45,3.7222222222222223,3603,passionable
"Alok, Bhaskar & Stonefox This City.mp3",2030,douyin2,internet,FALSE,3.6818181818181817,3.727272727272727,3.6818181818181817,3.6363636363636362,3.590909090909091,3.727272727272727,3.6818181818181817,3.5,3.772727272727273,3.6363636363636362,3.6818181818181817,3604,passionable
"Alok, Bruno Martini (Feat Zeeba) Hear Me Now.mp3",436,douyin12,internet,FALSE,3.65,3.5,3.55,3.95,3.7,3.75,3.6,3.55,3.8,3.7,3.45,3605,sad
"Alok, Daavar & Zeppeliin Set Me Free (feat Dressel) (Original Mix).mp3",9236,douyin6,internet,FALSE,3.436363636363636,3.1818181818181817,3.227272727272727,3.4545454545454546,3.5454545454545454,3.772727272727273,3.3636363636363638,3.3181818181818183,3.4,3.409090909090909,3.3181818181818183,3606,passionable
Always_Daniel Caesar.mp3,38,douyin10,internet,FALSE,3.8,3.75,4,3.65,3.95,3.7,3.65,4.1,4.2,3.7,0,3607,sad
"André Previn,Lillian Watson,Delia Wallis - A Midsummer Night's Dream - incidental music Opp. 21 and 61 (1985 Digital Remaster)Wedding March (Entr'acte to Act 5).mp3",845,douyin14,internet,TRUE,4.045454545454546,4,4.181818181818182,4.15,4.35,4.090909090909091,4.181818181818182,4,0,4.181818181818182,0,3608,passionable
"Anton Bruckner - Symphony No. 1 in C minor, WAB 101III.Scherzo. Lebhaft.mp3",437,douyin12,internet,TRUE,4.15,4.1,4.15,4.25,4.375,4.35,4.2,4.15,0,4.45,0,3609,passionable
"Antonín Dvořák - Symphony No.9 in E Minor, Op.95, From the New WorldAllegro con fuoco.mp3",8238,douyin5,internet,TRUE,3.95,3.95,4,4.15,3.95,3.85,3.8,3.75,0,3.9,0,3610,passionable
Antonín Dvořák - 幽默曲.mp3,8239,douyin5,internet,TRUE,3.85,3.9,4,0,0,3.8,3.8,4.15,0,3.9,0,3611,peaceful
Arthur Grumiaux - Menuett aus Divertimento D-dur KV334.mp3,6441,douyin4,internet,TRUE,4.045454545454546,4.045454545454546,4,3.85,3.9,3.772727272727273,3.9545454545454546,4.090909090909091,0,4.2272727272727275,0,3612,happy
Asphalt 8 Airborne - “Bleach”_GameloftKrubb Wenkroist.mp3,9641,douyin8,internet,TRUE,3.6,3.2,3.45,3.7222222222222223,3.7222222222222223,3.85,3.6,3.55,0,3.55,3.8125,3613,passionable
Attention_Charlie Puth.mp3,8240,douyin5,internet,FALSE,3.87,4.15,4,3.95,3.65,4.15,3.85,4,4.2,3.9,3.8125,3614,passionable
Ay-Yo_NCT 127.mp3,242,douyin11,internet,FALSE,3.5454545454545454,3.4545454545454546,3.772727272727273,3.727272727272727,3.8181818181818183,3.8181818181818183,3.4545454545454546,4.045454545454546,3.8181818181818183,3.5454545454545454,3.7222222222222223,3615,passionable
B.U.G. Mafia Feat. Bodo - Cat Poti Tu De Tare (Radio Edit).mp3,8241,douyin5,internet,FALSE,3.8,3.5,3.45,3.6,3.6,3.95,3.65,3.9,3.7,3.6,3.3,3616,passionable
BAMBOO李歆竹 - 让他走.mp3,9832,douyin9,internet,FALSE,3.227272727272727,3.272727272727273,3.409090909090909,3.227272727272727,3.3181818181818183,3.227272727272727,3.3636363636363638,3.409090909090909,3.227272727272727,3.227272727272727,0,3617,sad
BAND4BAND_Central CeeLil Baby.mp3,39,douyin10,internet,FALSE,3.7299999999999995,3.15,3.7,3.8,3.9,4.25,3.55,4,4,3.85,2.95,3618,angry
BANG BANG BANG_BIGBANG.mp3,40,douyin10,internet,FALSE,4.1,3.9,3.9,4.25,4.15,4.2,3.95,4.15,4.05,4.05,4.166666666666667,3619,passionable | happy
BRMM-10513B_MSTD4416_Track7_日本群星.mp3,438,douyin12,internet,FALSE,3.78,3.75,3.9,3.8333333333333335,3.6666666666666665,3.8,3.9,3.8,3.611111111111111,3.75,3.0714285714285716,3620,passionable
Baby Song_陈奕迅.mp3,439,douyin12,internet,FALSE,3.25,3.4,3.6,3.15,3.4,3,3.2,3.7,3.55,3.2,0,3621,sad | peaceful
"Baby, Don't Cry (人鱼的眼泪)_EXO.mp3",4235,douyin3,internet,FALSE,3.7,3.6,3.7,3.7,3.55,3.65,3.8,3.65,3.45,3.55,3.3125,3622,sad
Bad_Christopher.mp3,9237,douyin6,internet,FALSE,3.8181818181818183,3.6363636363636362,3.6363636363636362,3.8181818181818183,3.8636363636363638,4,3.6363636363636362,3.6818181818181817,3.727272727272727,3.772727272727273,3.75,3623,passionable
Bam Bam_Camila Cabello.mp3,41,douyin10,internet,FALSE,3.7,3.65,3.75,3.65,3.65,3.7,3.75,3.85,3.95,3.7,3.25,3624,happy | passionable
Bandari - Annie's Wonderland.mp3,1039,douyin15,internet,TRUE,3.436363636363636,3.5,3.727272727272727,3.5,3.6875,3.4545454545454546,3.3636363636363638,3.727272727272727,0,3.590909090909091,0,3625,peaceful | sad
Bandari - Childhood Memory.mp3,42,douyin10,internet,TRUE,3.55,3.85,4.1,3.5625,3.9375,3.35,3.45,3.7,0,3.85,0,3626,peaceful | sad
Bandari - Snowdreams.mp3,9642,douyin8,internet,FALSE,3.5,3.45,3.75,3.2142857142857144,3.642857142857143,3.25,3.5,3.7,3.8333333333333335,3.65,0,3627,sad
Bandari - The First Snowflakes.mp3,2031,douyin2,internet,TRUE,3.4545454545454546,3.4545454545454546,3.6363636363636362,3.4444444444444446,3.5555555555555554,3.1818181818181817,3.4545454545454546,3.727272727272727,0,3.5454545454545454,0,3628,peaceful | sad
Bangarang (feat. Sirah)_Skrillex.mp3,9432,douyin7,internet,FALSE,3.65,3.05,3.2,3.85,3.85,4,3.6,3.45,3.45,3.8,4.15,3629,passionable
Bangarang_SkrillexSirah.mp3,4236,douyin3,internet,FALSE,3.5100000000000002,2.9,3.15,3.85,3.65,3.95,3.7,3.4,3.2,3.7,4,3630,passionable
Bank Account_21 Savage.mp3,9433,douyin7,internet,FALSE,3.22,2.95,3.15,3.3,3.3,3.8,2.9,3.6,3.35,3.45,3.25,3631,passionable | angry
Bass down low_Stlx.mp3,8242,douyin5,internet,FALSE,3.2600000000000002,3.05,3,3.3,3.25,3.55,3.15,3.1,3.111111111111111,3.15,3.2777777777777777,3632,passionable
Basuri Dance-DJ KRZ.mp3,243,douyin11,internet,FALSE,3.3181818181818183,3.272727272727273,3.5454545454545454,3.227272727272727,3.6363636363636362,3.1363636363636362,3.3181818181818183,3.4545454545454546,3.75,3.4545454545454546,0,3633,sad
Battle Against A True Hero_Toby Fox.mp3,1040,douyin15,internet,TRUE,3.3636363636363638,3.727272727272727,3.4545454545454546,3.3,3.3,3.727272727272727,3.3636363636363638,3.0454545454545454,0,3.227272727272727,0,3634,passionable | happy
Be On You_Flo Rida.mp3,2032,douyin2,internet,FALSE,3.6363636363636362,3.590909090909091,3.590909090909091,3.590909090909091,3.5454545454545454,3.8181818181818183,3.6363636363636362,3.727272727272727,3.909090909090909,3.6363636363636362,3.3125,3635,passionable | happy
Bedřich Smetana - The Bartered BrideOverture.mp3,43,douyin10,internet,TRUE,4.15,4.05,4.15,4.222222222222222,4.166666666666667,4.15,4.1,4.1,0,4.35,0,3636,passionable
Before I Die_BoyWithUke.mp3,9238,douyin6,internet,FALSE,3.409090909090909,3.590909090909091,3.6818181818181817,3.272727272727273,3.3181818181818183,3.6818181818181817,3.4545454545454546,3.772727272727273,3.6363636363636362,3.3636363636363638,3.3333333333333335,3637,sad
